FINESS_ET;FINESS_EJ;RAISON_SOCIALE;RAISON_SOCIALE_ENTITE_JURIDIQUE;ADRESSE_ADMINISTRATIVE_1;ADRESSE_ADMINISTRATIVE_2;NUM_VOIE;CPT_NUM;TYPE_VOIE;VOIE;ADRESSE_COMPLETE;COMPLEMENT_ADRESSE;NUM_DEPT;DEPT;CP_VILLE;NUM_TEL;NUM_FAX;NUM_CAT;CATEGORIE_DE_L_ETABLISSEMENT;NUM_TYPE;TYPE_ETABLISSEMENT;NUM_SIRET;CODE_APE;CODE_TARIF;LIB_TARIFICATION;CODE_PSPH;PARTICIPANT_SERVICE_PUBLIC_HOSPITALIER;DATE_OUVERTURE;lat;lng;WGS84
940812795;750815334;C.M.P. DE L'A.R.E.A.;CENTRE MEDICO-PSYCHOLOGIQUE DE L'AREA;;;73;;R;DU PR  EINSTEIN;73 R DU PR  EINSTEIN;;94;VAL-DE-MARNE;94260 FRESNES;01 49 84 56 56;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;33492449500016;;7;ARS établissements de santé non financés dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1904-04-04;48.757205;2.326243;48.757205,2.326243
750170441;750720914;ATELIER THERAPEUTIQUE LE FLEURON;ATELIER THERAPEUTIQUE LE FLEURON;;EAU VIVE 16-17;25;;R;CHARLES FOURRIER;25 R CHARLES FOURRIER;;75;PARIS;75013 PARIS;01 53 80 88 81;01 53 80 88 14;366;Atelier Thérapeutique;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77568194300053;;4;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d’intérêt collectif;1975-01-01;48.8250138;2.3513743;48.8250138,2.3513743
930018585;930110051;CATTP ADOLESCENTS;;;;29;;R;GABRIEL PERI;29 R GABRIEL PERI;;93;SEINE-SAINT-DENIS;93200 ST DENIS;01 48 13 16 43;01 48 09 45 63;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930101600185;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1998-10-28;48.9331341;2.3554134;48.9331341,2.3554134
750802845;750712184;CLINIQUE DENTAIRE GARANCIERE (AP-HP);CLINIQUE DENTAIRE GARANCIERE A.P.-H.P.;;;5;;R;SANTERRE;5 R SANTERRE;;75;PARIS;75006 PARIS;01 43 25 93 23;;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045200847;8610Z;2;Autorité Ministérielle;1;Etablissement public de santé;1904-04-04;48.8434977;2.4013272;48.8434977,2.4013272
940002017;940016819;CMP INF-JUV DOHIS;;;;6;;R;DOHIS;6 R DOHIS;;94;VAL-DE-MARNE;94300 VINCENNES;01 43 28 25 85;01 43 74 12 17;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8464513;2.4224998;48.8464513,2.4224998
910811157;910140029;CATTP DE DOURDAN 91G02;;;;39;;R;DU FAUBOURG DE CHARTES;39 R DU FAUBOURG DE CHARTES;;91;ESSONNE;91410 DOURDAN;01 64 59 49 49;01 64 59 25 68;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26910009500349;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.5333784;2.0073024;48.5333784,2.0073024
950006908;750719270;LA MAISON HOSPITALIERE;LA MAISON HOSPITALIERE;;;1;;PL;DES PINETS;1 PL DES PINETS;;95;VAL-D'OISE;95000 CERGY;;;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77567089600072;;7;ARS établissements de santé non financés dotation globale;6;Etablissement de santé privé d’intérêt collectif;2011-11-07;49.035617;2.060325;49.035617,2.060325
910001973;910019447;CH SUD ESSONNE DOURDAN ETAMPES;CENTRE HOSPITALIER SUD-ESSONNE DOURDAN-ETAMPES;EX:CH CHARLES DE GAULLE ETAMPES;;26;;AV;CHARLES DE GAULLE;26 AV CHARLES DE GAULLE;B.P. 107;91;ESSONNE;91152 ETAMPES CEDEX;01 60 80 76 76;01 60 80 78 78;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;20002643300017;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1990-12-09;48.4230734;2.1529824;48.4230734,2.1529824
920812930;750712184;CMP ADULTES 92G06 GUY DE MAUPASSANT;;;;17;;R;MOSLARD;17 R MOSLARD;;92;HAUTS-DE-SEINE;92700 COLOMBES;01 47 81 60 61;01 42 42 30 95;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26750045200938;;2;Autorité Ministérielle;1;Etablissement public de santé;1904-04-04;48.9163227;2.2382157;48.9163227,2.2382157
930703673;930110069;CENTRE MEDICO-PSYCHOLOGIQUE;CENTRE MEDICO PSYCHOLOGIQUE JULES VALLES;;;3;;BD;LENINE;3 BD LENINE;;93;SEINE-SAINT-DENIS;93290 TREMBLAY EN FRANCE;01 48 95 64 95;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26930116400027;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.9506883;2.5661017;48.9506883,2.5661017
770803146;770170017;UNITE PSYCHIATRIQUE 77G15;DISPENSAIRE D'HYGIENE MENTALE SECTEUR PSYCHIATRIQUE NO: 7;;;25;;AV;GENDARME CASTERMANT;25 AV GENDARME CASTERMANT;;77;SEINE-ET-MARNE;77500 CHELLES;01 64 21 32 36;01 64 72 09 09;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770934300094;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8779245;2.6015686;48.8779245,2.6015686
770510055;750719270;MAIS DE REPOS SPECIALISEE CHANTEMERLE;MAISON DE DE REPOS SPECIALISEE CHANTEMERLE;;;5;;QU;DE LA RUELLE;5 QU DE LA RUELLE;;77;SEINE-ET-MARNE;77590 BOIS LE ROI;01 60 69 63 64;01 64 87 10 90;430;Centre Postcure Malades Mentaux;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77567089600023;;15;ARS privé hors PSPH sous dotation globale;6;Etablissement de santé privé d’intérêt collectif;1972-01-01;48.4809312;2.6914112;48.4809312,2.6914112
770808640;770130052;LONG SEJOUR HOPITAL DE NEMOURS;;1;;15;;R;DES CHAUDINS;15 R DES CHAUDINS;;77;SEINE-ET-MARNE;77796 NEMOURS CEDEX;01 64 45 19 00;01 64 45 24 07;362;Etablissement de Soins Longue Durée;1109;Etablissements de Soins de Longue Durée;26770007800020;8610Z;17;Autorité mixte ARS PCG  dotation globale;1;Etablissement public de santé;1977-01-01;48.2621834;2.7053384;48.2621834,2.7053384
770809150;770130052;CENTRE FERRY;;;;6;;R;JULES FERRY;6 R JULES FERRY;;77;SEINE-ET-MARNE;77130 MONTEREAU FAULT YONNE;01 64 32 21 62;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770007800061;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.3955749;2.9577642;48.3955749,2.9577642
780300166;310021258;CLINIQUE KORIAN LES NOES;STE NOUVELLE CLINIQUE DU MESNIL;;;46;;R;RAYMOND BERRURIER;46 R RAYMOND BERRURIER;;78;YVELINES;78320 LE MESNIL ST DENIS;01 34 82 34 82;01 34 61 35 85;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;43955550900017;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1967-07-09;48.7435609;1.9595223;48.7435609,1.9595223
910008739;910140029;SAFT RUE DE PARIS ETAMPES;;;;41;;AV;DE PARIS;41 AV DE PARIS;;91;ESSONNE;91150 ETAMPES;01 64 94 72 31;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26910009500570;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-11-15;48.4390958;2.1676274;48.4390958,2.1676274
920000577;920110020;CASH DE NANTERRE-HOP MAX FOURESTIER;CTRE ACCUEIL SOINS HOSPITALIERS NANTERRE-HOP MAX FOURESTIER;;;403;;AV;DE LA REPUBLIQUE;403 AV DE LA REPUBLIQUE;BP 1403;92;HAUTS-DE-SEINE;92014 NANTERRE CEDEX;01 47 69 65 65;01 47 69 66 92;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26920138000160;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1930-01-01;48.9122171;2.2236494;48.9122171,2.2236494
920023553;600100028;CMP ADULTE CH COURBEVOIE-NEUILLY/SEINE;;;38-40;38;;R;DU PONT;38 R DU PONT;;92;HAUTS-DE-SEINE;92200 NEUILLY SUR SEINE;01 46 43 09 39;01 46 40 09 50;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1994-11-15;48.8878771;2.2581502;48.8878771,2.2581502
920813995;920804465;HDJ / CMP / CATTP 92G20;HOPITAL DE JOUR ET CATTP POUR ADULTES;;;11;;R;DES VALLEES;11 R DES VALLEES;;92;HAUTS-DE-SEINE;92290 CHATENAY MALABRY;01 55 52 10 76;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26920141400159;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1991-01-06;48.7646335;2.2797953;48.7646335,2.2797953
920024585;950140012;CATTP MERE-ENFANTS 92I01;;;;10;B;GR;CHARLES DE GAULLE;10B GR CHARLES DE GAULLE;;92;HAUTS-DE-SEINE;92600 ASNIERES SUR SEINE;01 41 11 83 96;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950008800217;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1998-01-01;48.9057106;2.286965;48.9057106,2.286965
930300546;930008008;CLINIQUE CCN - PORTE DE PARIS;CLINIQUE CENTRE CARDIOLOGIQUE DU NORD PORTE DE PARIS;;;10;;BD;ANATOLE FRANCE;10 BD ANATOLE FRANCE;;93;SEINE-SAINT-DENIS;93200 ST DENIS;01 48 13 78 13;01 48 09 10 51;108;Etablissement de Convalescence et de Repos;1107;Etablissements de Soins de Suite et de Réadaptation;43887038800024;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1945-04-04;48.9298622;2.3558404;48.9298622,2.3558404
750006868;940016819;CENTRE DU FIGUIER;;;ESQ 75I01;2;;R;DU FIGUIER;2 R DU FIGUIER;;75;PARIS;75004 PARIS;01 48 87 81 93;01 42 72 30 28;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26940109700531;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1997-01-01;48.8536066;2.3592976;48.8536066,2.3592976
940813033;940001894;CLINIQUE DE BERCY;;;;9;;QUA;DE BERCY;9 QUA DE BERCY;;94;VAL-DE-MARNE;94220 CHARENTON LE PONT;01 43 96 78 00;01 43 96 94 42;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;58209665700025;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1992-06-01;48.8225653;2.3972682;48.8225653,2.3972682
940000409;940140049;CENTRE MEDICO-PSYCHOLOGIQUE 94G10;CENTRE MEDICO-PSYCHOLOGIQUE ADULTE GROUPE 10 ANDRE BRAGAS;;;4;;R;MARCO POLO;4 R MARCO POLO;;94;VAL-DE-MARNE;94600 CHOISY LE ROI;01 48 92 37 61;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300426;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.7527341;2.4137017;48.7527341,2.4137017
940804487;940721400;C.M.P.PSY.INFANTO-JUV.-NOGENT/M;CTRE MEDICO-PSYCHOLOGIQUE PSY.INFANTO-JUVENILE - NOGENT/MARN;;;15;;BD;GALLIENI;15 BD GALLIENI;;94;VAL-DE-MARNE;94130 NOGENT SUR MARNE;01 48 73 76 82;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;78570592200132;8690B;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1969-01-01;48.8399595;2.4846534;48.8399595,2.4846534
780170056;780825097;"HÔPITAL DE JOUR ""L'ENVOL""";"CENTRE PSYCHOTHERAPIQUE INFANTILE ""L'ENVOL""";;02-avr.;2;;R;PORTE CHANT À L'OIE;2 R PORTE CHANT À L'OIE;;78;YVELINES;78200 MANTES LA JOLIE;01 39 29 23 80;01 39 29 23 85;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;38069051100122;;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1982-01-29;48.9921006;1.7173161;48.9921006,1.7173161
780809323;780140059;CENTRE MEDICO-PSY SECT.78-G-7;CENTRE MEDICO-PSYCHOLOGIQUE SECTEUR 78-G-7;;"IMMEUBLE ""LE SEXTANT""";15;;AV;AUGUSTE RENOIR;15 AV AUGUSTE RENOIR;;78;YVELINES;78160 MARLY LE ROI;01 39 16 40 40;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780244500093;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8790614;2.0930419;48.8790614,2.0930419
920000338;940140049;CMP ADULTES 92G13 (CROISSANTS);;;;21;;R;DES CROISSANTS;21 R DES CROISSANTS;;92;HAUTS-DE-SEINE;92380 GARCHES;01 47 01 48 08;01 47 01 11 33;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300202;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.845134;2.1967603;48.845134,2.1967603
920811635;780140059;CENTRE D'ACCUEIL ET DE SOINS (CAS);CENTRE D'ACCUEIL ET DE SOINS INFANTO-JUVENILE;;CITE JARDINS;47;;AV;JEAN JAURES;47 AV JEAN JAURES;;92;HAUTS-DE-SEINE;92150 SURESNES;01 42 04 27 49;01 45 06 76 08;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26780244500226;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8657096;2.2026574;48.8657096,2.2026574
750170201;750719361;CENTRE LABRADOR;CENTRE LABRADOR (HOPITAL DE JOUR ET FOYER DE POST-CURE;;;5;;IMP;DU LABRADOR;5 IMP DU LABRADOR;;75;PARIS;75015 PARIS;01 45 31 55 87;01 45 31 82 70;161;Maison de Santé pour Maladies Mentales;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77568497000020;8610Z;15;ARS privé hors PSPH sous dotation globale;7;Etab de santé privé non lucratif, non déclar intérêt collect;1904-04-04;48.8292431;2.3030533;48.8292431,2.3030533
920300209;920000775;CLINIQUE AMBROISE PARE;;;;2;;R;LEON BLOY;2 R LEON BLOY;;92;HAUTS-DE-SEINE;92340 BOURG LA REINE;01 45 36 51 36;01 46 64 04 13;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;43933173700015;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1965-01-01;48.7866469;2.3218325;48.7866469,2.3218325
950808667;950500033;CENTRE DE LONG SEJOUR CH DE CARNELLE;"CENTRE DE LONG SEJOUR ""FERNAND BEZANCON""";;;2;;ALL;DE LA FONTAINE AU ROY;2 ALL DE LA FONTAINE AU ROY;;95;VAL-D'OISE;95270 ST MARTIN DU TERTRE;01 30 35 51 23;01 30 35 90 67;362;Etablissement de Soins Longue Durée;1109;Etablissements de Soins de Longue Durée;26950272000015;8610Z;23;Autorité mixte ARS PCG  EHPAD tripartite DG partielle;1;Etablissement public de santé;1993-01-07;49.1038188;2.334974;49.1038188,2.334974
950005439;950110049;CATTP;;CATTP INFANTO-JUVENILE95IS03;;20;;AV;PAUL VALERY;20 AV PAUL VALERY;;95;VAL-D'OISE;95200 SARCELLES;01 34 38 39 80;01 34 38 39 88;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950004700148;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2004-10-18;48.9787719;2.3833757;48.9787719,2.3833757
750301160;750001067;CLINIQUE MAUSSINS-NALLET;;;;67;;R;DE ROMAINVILLE;67 R DE ROMAINVILLE;;75;PARIS;75019 PARIS;01 40 03 12 12;01 40 03 12 00;128;Etablissement de Soins Chirurgicaux;1110;Etablissements de Soins de Courte Durée;71205692800013;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1973-09-28;48.8770417;2.4045038;48.8770417,2.4045038
940100027;750712184;GHHMAC SITE HENRI MONDOR;GPE HOSP HENRI MONDOR-ALBERT CHENEVIER-GPT HOSP UNIVERSIT.SU;SITE HENRI-MONDOR;;51;;AV;DE LATTRE DE TASSIGNY;51 AV DE LATTRE DE TASSIGNY;;94;VAL-DE-MARNE;94010 CRETEIL CEDEX;01 49 81 21 11;01 49 81 21 99;101;Centre Hospitalier Régional (C.H.R.);1101;Centres Hospitaliers Régionaux;26750045200557;8610Z;2;Autorité Ministérielle;1;Etablissement public de santé;1904-04-04;48.7991223;2.4529589;48.7991223,2.4529589
930801063;930140025;HOPITAL DE JOUR 93G18;HOPITAL DE JOUR 93G18;;LA BUTTE VERTE;10;;ALL;DU GLACIS;10 ALL DU GLACIS;;93;SEINE-SAINT-DENIS;93160 NOISY LE GRAND;01 43 03 60 05;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930093500823;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;48.8393172;2.5752195;48.8393172,2.5752195
770300176;770000040;CLINIQUE LA FRANCILIENNE;CLINIQUE LA FRANCILIENNE;;DIRECTEUR : MR DERRIEN MARC;16;;AV;JACQUES HEUCLIN;16 AV JACQUES HEUCLIN;;77;SEINE-ET-MARNE;77340 PONTAULT COMBAULT;08 26 30 43 00;01 64 40 68 60;365;Etablissement de Soins Pluridisciplinaire;1110;Etablissements de Soins de Courte Durée;78675058800018;8610Z;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1969-06-09;48.7989393;2.603158;48.7989393,2.603158
770015931;770700185;CENTRE MEDICO-PSYCHOLOGIQUE 77G13;;;;;;PL;CHARLES DE GAULLE;PL CHARLES DE GAULLE;;77;SEINE-ET-MARNE;77410 CLAYE SOUILLY;01 64 35 38 07;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26770933500124;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2000-01-01;48.9449123;2.6896863;48.9449123,2.6896863
770000164;770110062;CENTRE HOSPITALIER DE MONTEREAU;;;;1;B;R;VICTOR HUGO;1B R VICTOR HUGO;;77;SEINE-ET-MARNE;77875 MONTEREAU CEDEX;01 64 31 64 31;01 64 70 00 42;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26770932700014;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1901-01-01;48.3829123;2.9539991;48.3829123,2.9539991
930005418;930140025;CENTRE ACCUEIL.48 H;;;;50;;BD;DE LA BOISSIERE;50 BD DE LA BOISSIERE;;93;SEINE-SAINT-DENIS;93100 MONTREUIL;;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26930093500690;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2003-01-01;48.878368;2.453242;48.878368,2.453242
780825329;780020715;"MAISON SANTE ""CLAIRE DEMEURE"" L.S.";"MAISON SANTE MEDICALE ""CLAIRE DEMEURE"" LONG SEJOUR";;;12;;R;PORTE DE BUC;12 R PORTE DE BUC;;78;YVELINES;78000 VERSAILLES;01 39 07 30 00;01 30 21 39 31;362;Etablissement de Soins Longue Durée;1109;Etablissements de Soins de Longue Durée;52150496900200;;17;Autorité mixte ARS PCG  dotation globale;6;Etablissement de santé privé d’intérêt collectif;1991-01-04;48.7935919;2.1371203;48.7935919,2.1371203
920800737;940140049;CMP ADU-ENF 92G14 & 92I05 (PELLOUTIER);CENTRE MEDICO-PSYCHOLOGIQUE ADULTES ET INFANTO-JUVENILE;;;31;;R;FERNAND PELLOUTIER;31 R FERNAND PELLOUTIER;;92;HAUTS-DE-SEINE;92100 BOULOGNE BILLANCOURT;01 55 38 93 39;01 55 38 93 20;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26940106300053;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1965-01-10;48.8342287;2.2344891;48.8342287,2.2344891
920019049;950140012;CMP 92G05;;;;3;B;R;DE L'AIGLE;3B R DE L'AIGLE;;92;HAUTS-DE-SEINE;92250 LA GARENNE COLOMBES;;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950008800019;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2008-08-26;48.9109533;2.2542837;48.9109533,2.2542837
950015412;950013870;CATTP  95G 03;;;;17;;R;DE LA PETITE BAPAUME;17 R DE LA PETITE BAPAUME;;95;VAL-D'OISE;95120 ERMONT;01 34 15 22 34;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950472600127;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1999-10-14;48.9921666;2.2566863;48.9921666,2.2566863
920300712;920810736;CTRE CHIRURGICAL PIERRE CHEREST;CENTRE CHIRURGICAL PIERRE CHEREST;;;5;;R;PIERRE CHEREST;5 R PIERRE CHEREST;;92;HAUTS-DE-SEINE;92200 NEUILLY SUR SEINE;01 46 41 86 86;01 47 38 61 28;128;Etablissement de Soins Chirurgicaux;1110;Etablissements de Soins de Courte Durée;33137801800021;;7;ARS établissements de santé non financés dotation globale;0;Non concerné;1927-01-01;48.8832765;2.279982;48.8832765,2.279982
950008839;950013870;CMP;;;;29;;AV;DE PARIS;29 AV DE PARIS;;95;VAL-D'OISE;95600 EAUBONNE;01 34 06 00 00;01 34 06 00 91;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26950472600135;8610Z;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2007-01-03;48.9923717;2.2848231;48.9923717,2.2848231
780018339;780110078;CATTP;;;;;;AV;GRANDE TERRASSE;AV GRANDE TERRASSE;;78;YVELINES;78170 LA CELLE ST CLOUD;01 39 63 91 06;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2007-01-29;48.8420662;2.1295987;48.8420662,2.1295987
780823274;780140059;CENTRE MEDICO-PSYCHOLOGIQUE 78-I-03;;;;27;;R;LAMARTINE;27 R LAMARTINE;;78;YVELINES;78500 SARTROUVILLE;01 39 14 42 78;01 39 13 37 37;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780244500150;;3;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1974-11-18;48.9370281;2.1601652;48.9370281,2.1601652
